code,fire_station_rating_mean_1500,fire_station_rating_std_1500,fire_station_count_1500,fire_station_rating_mean_1000,fire_station_rating_std_1000,fire_station_count_1000,fire_station_rating_mean_500,fire_station_rating_std_500,fire_station_count_500,fire_station_min
SW9 6UL,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.4409985405611363
SW9 6UN,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW9 6UP,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.4402759577569224
SW9 6UQ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW9 6UR,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW9 6US,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6UT,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.4081994145762615
SW9 6UU,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW9 6UW,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW9 6UX,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW9 6UY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW9 6UZ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6WA,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6WB,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6WD,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW9 6WE,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6WF,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6WG,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6WH,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6WJ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6WL,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6WN,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6WP,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6WQ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6WR,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6WS,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6WT,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6WU,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW9 6WW,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6WX,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6WY,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6WZ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6XA,3.7,0.0,1,0.0,0.0,0,0.0,0.0,0,1.4871765130161188
SW9 6XB,3.7,0.0,1,0.0,0.0,0,0.0,0.0,0,1.477298667573251
SW9 6XD,3.7,0.0,1,0.0,0.0,0,0.0,0.0,0,1.4676997828330938
SW9 6XE,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW9 6XF,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.4560629728111742
SW9 6XG,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.475345879071227
SW9 6XH,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6XJ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6XL,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW9 6XN,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW9 6XP,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.013879522286308
SW9 6XQ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6XR,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6XS,3.7,0.0,1,0.0,0.0,0,0.0,0.0,0,1.4676997828330938
SW9 6XT,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6XU,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6XW,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW9 6XX,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6XY,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6XZ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6YA,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW9 6YB,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW9 6YD,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW9 6YE,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW9 6YF,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6YG,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,nan
SW9 6YH,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6YL,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6YN,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6YP,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6YQ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6YR,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6YS,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6YT,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6YU,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6YW,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6YX,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6ZA,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.375059089700442
SW9 6ZB,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6ZD,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6ZE,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6ZF,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6ZG,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6ZH,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.375059089700442
SW9 6ZJ,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3750537774387093
SW9 6ZN,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3787406607202586
SW9 6ZP,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6ZQ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6ZR,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 6ZS,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.375059089700442
SW9 6ZU,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3787406607202586
SW9 7AA,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.5943100647963059
SW9 7AB,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6138693385515491
SW9 7AD,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6015398924821452
SW9 7AE,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3777053401592337
SW9 7AF,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3189318923673551
SW9 7AG,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3151181655230998
SW9 7AH,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4524074039628947
SW9 7AJ,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.30522553376774214
SW9 7AL,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4657544417348124
SW9 7AN,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4083415372922967
SW9 7AP,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7080303482126474
SW9 7AQ,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.49826596831901865
SW9 7AR,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3659224417866034
SW9 7AS,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.33699939796188333
SW9 7AT,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 7AU,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4324501126581581
SW9 7AW,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3855872007148285
SW9 7AX,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3829638216443989
SW9 7AY,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3772151203911622
SW9 7AZ,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3461136705588066
SW9 7BA,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3483744972643463
SW9 7BB,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.514047178221561
SW9 7BD,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.2789973412782079
SW9 7BE,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.345495301000545
SW9 7BF,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.359092315674682
SW9 7BG,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.394638404192173
SW9 7BH,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3745429505192086
SW9 7BJ,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3260819566514488
SW9 7BL,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.1130850971677009
SW9 7BN,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3191045047870107
SW9 7BP,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4567078095977175
SW9 7BQ,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.2621668248176727
SW9 7BS,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.5027841846260922
SW9 7BT,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.49625774162001857
SW9 7BU,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4797142879464002
SW9 7BW,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4240172157781138
SW9 7BX,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.49625774162001857
SW9 7BY,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.1464882940568336
SW9 7BZ,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3602056152349994
SW9 7DA,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3347713554538933
SW9 7DB,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.2231453284332838
SW9 7DD,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.2821434801662281
SW9 7DE,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.33039045285365
SW9 7DF,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.328647491526798
SW9 7DG,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.33910549460266337
SW9 7DH,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.34539981477134485
SW9 7DJ,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3359901127246675
SW9 7DL,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4275464944812749
SW9 7DN,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.0505247939581373
SW9 7DP,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.15734521113489391
SW9 7DQ,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4349107345012099
SW9 7DR,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 7DS,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 7DT,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4426518039480698
SW9 7DU,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.5995367461333638
SW9 7DW,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.39244736485588083
SW9 7DX,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3452427189324216
SW9 7DY,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 7DZ,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.2701100804159376
SW9 7EA,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.15488733540295047
SW9 7EB,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.24225452453688978
SW9 7ED,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.23909545917152641
SW9 7EE,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.2945584018792121
SW9 7EF,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.2945584018792121
SW9 7EG,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.36961547732580635
SW9 7EH,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4433284455464429
SW9 7EJ,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4433284455464429
SW9 7EL,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4939201466418554
SW9 7EN,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6280424254005786
SW9 7EP,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.5425742552936548
SW9 7EQ,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.36961547732580635
SW9 7ER,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7388392272465318
SW9 7ES,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6041962467651044
SW9 7ET,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7348276871625862
SW9 7EU,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.5507698127820048
SW9 7EW,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7297362892216077
SW9 7EX,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4110369395032269
SW9 7EY,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6095452970792911
SW9 7EZ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.681909847575651
SW9 7FB,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.5278626124819228
SW9 7FD,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.5278626124819228
SW9 7FE,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 7HA,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.5371041677895649
SW9 7HB,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6276202178697624
SW9 7HD,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6774553558811702
SW9 7HE,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7008998809064588
SW9 7HF,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.53686805420247
SW9 7HG,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.5758597594724539
SW9 7HH,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4802316548087317
SW9 7HJ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.5651423441136553
SW9 7HL,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.43524960432657445
SW9 7HN,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.5102736558121994
SW9 7HP,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.39372187507397166
SW9 7HQ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6067178299428243
SW9 7HR,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3421327087320344
SW9 7HS,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.31298588695782004
SW9 7HT,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3191220962777438
SW9 7HU,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 7HW,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.27023242340317744
SW9 7HX,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.2377348082305826
SW9 7HY,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.19231513728671543
SW9 7HZ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6211813346318121
SW9 7JA,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.1491375463061956
SW9 7JB,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.11183836746538195
SW9 7JD,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.2094003689144761
SW9 7JE,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.0703210668989899
SW9 7JF,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.10660550498081016
SW9 7JG,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.1521288868229919
SW9 7JH,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.15119950886704187
SW9 7JJ,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.12308078008658543
SW9 7JL,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6796372077908172
SW9 7JN,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7063472033220887
SW9 7JP,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.5903299986872159
SW9 7JQ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.5015953479270583
SW9 7JR,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.48760360985507833
SW9 7JS,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.48991358080380726
SW9 7JT,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.2152227757213665
SW9 7JU,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.2152227757213665
SW9 7JW,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 7JX,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7155540304350673
SW9 7JY,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.25700200270134416
SW9 7JZ,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.25700200270134416
SW9 7LA,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.28074812604975463
SW9 7LB,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.2911318916282893
SW9 7LD,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3007203763906215
SW9 7LE,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3677971793626427
SW9 7LF,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3238354599858658
SW9 7LG,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3528685266319888
SW9 7LH,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4315033527960756
SW9 7LJ,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.45017246162120206
SW9 7LL,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4537708574007987
SW9 7LN,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.49792908312432493
SW9 7LP,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.5789006157625717
SW9 7LQ,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.38217454967092457
SW9 7LR,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.5965867115261325
SW9 7LS,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6408593608027368
SW9 7LT,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.7076600085128532
SW9 7LU,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6755939908440356
SW9 7LW,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.45130311240069454
SW9 7LX,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.15641346227277683
SW9 7LY,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6283817362409688
SW9 7LZ,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.29398484210894965
SW9 7NA,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.41052329563599343
SW9 7NB,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.27545869946065316
SW9 7ND,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4280180673421312
SW9 7NE,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3223111485061305
SW9 7NF,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3405989443508646
SW9 7NG,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.36772919512633423
SW9 7NH,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.2534517542767456
SW9 7NJ,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.08291704540159574
SW9 7NL,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.14493317093871402
SW9 7NN,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.09691087765390373
SW9 7NP,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.012679267517438517
SW9 7NQ,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.23346692650707201
SW9 7NR,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.17438207351384688
SW9 7NS,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.1050305159153976
SW9 7NT,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3566029534886475
SW9 7NU,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.04926019993190893
SW9 7NW,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.21049973025995658
SW9 7NX,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.2153884338462594
SW9 7NY,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.19638193124444184
SW9 7NZ,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.17872273014134166
SW9 7PA,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.06851092250828034
SW9 7PB,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.18251075138198503
SW9 7PD,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4138107656625342
SW9 7PE,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.2730125268172649
SW9 7PF,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.4083781032602344
SW9 7PG,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.22528801581430996
SW9 7PH,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.28358262870770734
SW9 7PJ,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.26995385135943095
SW9 7PL,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.25697359088786936
SW9 7PN,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6185190947256816
SW9 7PP,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.2346081466084149
SW9 7PR,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.15783921659419642
SW9 7PS,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.18017625978677745
SW9 7PT,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.12975321809257928
SW9 7PU,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.09054476707317241
SW9 7PX,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.11972130898867402
SW9 7PY,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.1959218373817687
SW9 7PZ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.5291479077132809
SW9 7QA,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.16321113265770612
SW9 7QB,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3332672675671298
SW9 7QD,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.2530174145538377
SW9 7QE,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.2548001682785939
SW9 7QF,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3129571575068892
SW9 7QG,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3332672675671298
SW9 7QH,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.22692196489078303
SW9 7QJ,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.3364522266606894
SW9 7QL,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6124715939098507
SW9 7QN,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6507022134392119
SW9 7QP,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.5691703480366247
SW9 7QQ,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6226443280532088
SW9 7QR,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.31528764140189386
SW9 7QS,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.5303704915710615
SW9 7QT,4.0,0.0,1,4.0,0.0,1,4.0,0.0,1,0.2346081466084149
SW9 7RA,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6631584824395617
SW9 7RB,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6187966788676867
SW9 7RD,4.0,0.0,1,4.0,0.0,1,0.0,0.0,0,0.6796372077908172
SW9 7RE,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.08670041229409
SW9 7RF,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.140777224895067
SW9 7RG,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.353754343208818
SW9 7RH,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.2609093879490747
SW9 7RJ,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.2488279931945128
SW9 7RL,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.2281496536384129
SW9 7RN,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.2681238598219595
SW9 7RP,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.2626544409025309
SW9 7RR,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.2155565428155646
SW9 7RS,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3242479954429285
SW9 7RU,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3030602015237789
SW9 7RW,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3745429505192086
SW9 7RX,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.4656252658904168
SW9 7RY,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.4289876230224816
SW9 7RZ,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.3492116315434635
